,Province,U_R,COICOP,Products,Weights,Date,Index,Source
303,0,1,10,Education,274.8664135596747,2010-06-01,56.60157196509081,Urban
304,0,1,11,Restaurants and hotels,882.054431118825,2010-06-01,88.48483396789361,Urban
305,0,1,12,Miscellaneous goods and services,638.9197634176433,2010-06-01,85.82995195425069,Urban
306,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2010-07-01,84.19751008241401,Urban
307,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2010-07-01,78.47095315312505,Urban
308,0,1,01.1.1,Bread and cereals,539.3638606485538,2010-07-01,77.63180051354273,Urban
309,0,1,01.1.2,Meat,197.40035443603645,2010-07-01,81.89400562281992,Urban
310,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2010-07-01,71.50830257366474,Urban
311,0,1,01.1.7,Vegetables,885.603708112186,2010-07-01,84.40613821811102,Urban
312,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2010-07-01,81.75784751377351,Urban
313,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2010-07-01,84.35793250058708,Urban
314,0,1,03,Clothing and footwear,530.7676668306442,2010-07-01,85.52802406953747,Urban
315,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2010-07-01,91.81208438649166,Urban
316,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2010-07-01,91.11702373612243,Urban
317,0,1,06,Health,132.54444317531355,2010-07-01,88.4339790662743,Urban
318,0,1,07,Transport,1245.1702845755299,2010-07-01,88.00954942665193,Urban
319,0,1,08,Communication,314.3098917023506,2010-07-01,110.67046218193467,Urban
320,0,1,09,Recreation and culture,307.16719129739846,2010-07-01,96.21628837341109,Urban
321,0,1,10,Education,274.8664135596747,2010-07-01,56.60157196509081,Urban
322,0,1,11,Restaurants and hotels,882.054431118825,2010-07-01,88.7808358156891,Urban
323,0,1,12,Miscellaneous goods and services,638.9197634176433,2010-07-01,86.90431181549037,Urban
324,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2010-08-01,84.259242763742,Urban
325,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2010-08-01,78.61152995434124,Urban
326,0,1,01.1.1,Bread and cereals,539.3638606485538,2010-08-01,74.79942765081164,Urban
327,0,1,01.1.2,Meat,197.40035443603645,2010-08-01,82.24589735996001,Urban
328,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2010-08-01,69.1617858396995,Urban
329,0,1,01.1.7,Vegetables,885.603708112186,2010-08-01,85.23102194854782,Urban
330,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2010-08-01,83.42727211658001,Urban
331,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2010-08-01,85.55256210276895,Urban
332,0,1,03,Clothing and footwear,530.7676668306442,2010-08-01,85.52253870554557,Urban
333,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2010-08-01,91.923387424667,Urban
334,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2010-08-01,90.81310799289017,Urban
335,0,1,06,Health,132.54444317531355,2010-08-01,87.96818704743798,Urban
336,0,1,07,Transport,1245.1702845755299,2010-08-01,87.88038048510002,Urban
337,0,1,08,Communication,314.3098917023506,2010-08-01,110.51331672421804,Urban
338,0,1,09,Recreation and culture,307.16719129739846,2010-08-01,96.12962593008959,Urban
339,0,1,10,Education,274.8664135596747,2010-08-01,56.64572878985661,Urban
340,0,1,11,Restaurants and hotels,882.054431118825,2010-08-01,88.45405976479408,Urban
341,0,1,12,Miscellaneous goods and services,638.9197634176433,2010-08-01,87.23139187305058,Urban
342,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2010-09-01,85.29358817668188,Urban
343,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2010-09-01,81.18298126321972,Urban
344,0,1,01.1.1,Bread and cereals,539.3638606485538,2010-09-01,74.68943262457434,Urban
345,0,1,01.1.2,Meat,197.40035443603645,2010-09-01,83.02152337994913,Urban
346,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2010-09-01,70.31587188153243,Urban
347,0,1,01.1.7,Vegetables,885.603708112186,2010-09-01,92.04887307887566,Urban
348,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2010-09-01,81.84318274330734,Urban
349,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2010-09-01,85.2128915048353,Urban
350,0,1,03,Clothing and footwear,530.7676668306442,2010-09-01,85.51681152732671,Urban
351,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2010-09-01,92.61132015452762,Urban
352,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2010-09-01,90.50203354191501,Urban
353,0,1,06,Health,132.54444317531355,2010-09-01,87.8357955718776,Urban
354,0,1,07,Transport,1245.1702845755299,2010-09-01,88.1413931196098,Urban
355,0,1,08,Communication,314.3098917023506,2010-09-01,111.10573205615539,Urban
356,0,1,09,Recreation and culture,307.16719129739846,2010-09-01,95.66463000617209,Urban
357,0,1,10,Education,274.8664135596747,2010-09-01,56.64572878985661,Urban
358,0,1,11,Restaurants and hotels,882.054431118825,2010-09-01,87.26920034521315,Urban
359,0,1,12,Miscellaneous goods and services,638.9197634176433,2010-09-01,86.7110634801196,Urban
360,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2010-10-01,84.89527024380652,Urban
361,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2010-10-01,79.87414643020165,Urban
362,0,1,01.1.1,Bread and cereals,539.3638606485538,2010-10-01,73.37928653034037,Urban
363,0,1,01.1.2,Meat,197.40035443603645,2010-10-01,85.24074541467336,Urban
364,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2010-10-01,69.86623290277826,Urban
365,0,1,01.1.7,Vegetables,885.603708112186,2010-10-01,87.06941365604325,Urban
366,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2010-10-01,81.21413858871935,Urban
367,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2010-10-01,85.62234953883559,Urban
368,0,1,03,Clothing and footwear,530.7676668306442,2010-10-01,85.84254539813352,Urban
369,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2010-10-01,92.98463512802832,Urban
370,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2010-10-01,89.82192557652594,Urban
371,0,1,06,Health,132.54444317531355,2010-10-01,88.0558649566487,Urban
372,0,1,07,Transport,1245.1702845755299,2010-10-01,88.418534300264,Urban
373,0,1,08,Communication,314.3098917023506,2010-10-01,109.65325888079408,Urban
374,0,1,09,Recreation and culture,307.16719129739846,2010-10-01,97.10389555281672,Urban
375,0,1,10,Education,274.8664135596747,2010-10-01,56.64882684751632,Urban
376,0,1,11,Restaurants and hotels,882.054431118825,2010-10-01,87.22740337027737,Urban
377,0,1,12,Miscellaneous goods and services,638.9197634176433,2010-10-01,86.38629228191256,Urban
378,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2010-11-01,85.48608629741797,Urban
379,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2010-11-01,81.00360107629821,Urban
380,0,1,01.1.1,Bread and cereals,539.3638606485538,2010-11-01,76.12655732734395,Urban
381,0,1,01.1.2,Meat,197.40035443603645,2010-11-01,85.40189513002878,Urban
382,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2010-11-01,71.21331063000339,Urban
383,0,1,01.1.7,Vegetables,885.603708112186,2010-11-01,85.96810201904711,Urban
384,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2010-11-01,82.76852228633153,Urban
385,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2010-11-01,86.31487911402075,Urban
386,0,1,03,Clothing and footwear,530.7676668306442,2010-11-01,86.18502388094166,Urban
387,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2010-11-01,92.52492446678426,Urban
388,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2010-11-01,90.60608963429239,Urban
389,0,1,06,Health,132.54444317531355,2010-11-01,87.88550630641845,Urban
390,0,1,07,Transport,1245.1702845755299,2010-11-01,89.90728866571288,Urban
391,0,1,08,Communication,314.3098917023506,2010-11-01,107.73696495950958,Urban
392,0,1,09,Recreation and culture,307.16719129739846,2010-11-01,97.41591977420191,Urban
393,0,1,10,Education,274.8664135596747,2010-11-01,56.64882684751632,Urban
394,0,1,11,Restaurants and hotels,882.054431118825,2010-11-01,86.99895733606154,Urban
395,0,1,12,Miscellaneous goods and services,638.9197634176433,2010-11-01,88.03179847141473,Urban
396,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2010-12-01,84.56147820709192,Urban
397,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2010-12-01,79.0782663132846,Urban
398,0,1,01.1.1,Bread and cereals,539.3638606485538,2010-12-01,77.10674230568115,Urban
399,0,1,01.1.2,Meat,197.40035443603645,2010-12-01,86.27571490277057,Urban
400,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2010-12-01,70.6737167848032,Urban
401,0,1,01.1.7,Vegetables,885.603708112186,2010-12-01,78.00729408914697,Urban
402,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2010-12-01,81.57718728786587,Urban
403,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2010-12-01,86.12605379902347,Urban
404,0,1,03,Clothing and footwear,530.7676668306442,2010-12-01,86.61491083867026,Urban
405,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2010-12-01,91.51967732112364,Urban
406,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2010-12-01,90.0929290820331,Urban
407,0,1,06,Health,132.54444317531355,2010-12-01,87.5242486705893,Urban
408,0,1,07,Transport,1245.1702845755299,2010-12-01,90.49813113366913,Urban
409,0,1,08,Communication,314.3098917023506,2010-12-01,108.05842734206102,Urban
410,0,1,09,Recreation and culture,307.16719129739846,2010-12-01,96.67488549735023,Urban
411,0,1,10,Education,274.8664135596747,2010-12-01,56.651704781325876,Urban
412,0,1,11,Restaurants and hotels,882.054431118825,2010-12-01,86.10051091011952,Urban
413,0,1,12,Miscellaneous goods and services,638.9197634176433,2010-12-01,88.00972259468051,Urban
414,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2011-01-01,84.6814779572378,Urban
415,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2011-01-01,77.9296183951176,Urban
416,0,1,01.1.1,Bread and cereals,539.3638606485538,2011-01-01,77.18164087336892,Urban
417,0,1,01.1.2,Meat,197.40035443603645,2011-01-01,86.61264968179837,Urban
418,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2011-01-01,70.06922699025205,Urban
419,0,1,01.1.7,Vegetables,885.603708112186,2011-01-01,73.43839972351257,Urban
420,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2011-01-01,83.36053776996297,Urban
421,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2011-01-01,85.07497329182196,Urban
422,0,1,03,Clothing and footwear,530.7676668306442,2011-01-01,87.86383607527041,Urban
423,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2011-01-01,91.55167500528887,Urban
424,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2011-01-01,91.31302138086929,Urban
425,0,1,06,Health,132.54444317531355,2011-01-01,88.75125981736274,Urban
426,0,1,07,Transport,1245.1702845755299,2011-01-01,90.3823606496353,Urban
427,0,1,08,Communication,314.3098917023506,2011-01-01,108.05842734206102,Urban
428,0,1,09,Recreation and culture,307.16719129739846,2011-01-01,97.50845428333302,Urban
429,0,1,10,Education,274.8664135596747,2011-01-01,63.40817922279763,Urban
430,0,1,11,Restaurants and hotels,882.054431118825,2011-01-01,87.43217256382799,Urban
431,0,1,12,Miscellaneous goods and services,638.9197634176433,2011-01-01,89.20178640284685,Urban
432,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2011-02-01,85.52943483573584,Urban
433,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2011-02-01,78.81311440817252,Urban
434,0,1,01.1.1,Bread and cereals,539.3638606485538,2011-02-01,78.1642729415983,Urban
435,0,1,01.1.2,Meat,197.40035443603645,2011-02-01,86.93099446678968,Urban
436,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2011-02-01,73.3391516286169,Urban
437,0,1,01.1.7,Vegetables,885.603708112186,2011-02-01,74.58859003658708,Urban
438,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2011-02-01,82.96240437095885,Urban
439,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2011-02-01,86.46037238706697,Urban
440,0,1,03,Clothing and footwear,530.7676668306442,2011-02-01,88.97193541506195,Urban
441,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2011-02-01,91.9440806513573,Urban
442,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2011-02-01,91.18628451106443,Urban
443,0,1,06,Health,132.54444317531355,2011-02-01,88.43370585323655,Urban
444,0,1,07,Transport,1245.1702845755299,2011-02-01,90.87381677143358,Urban
445,0,1,08,Communication,314.3098917023506,2011-02-01,111.47812797369667,Urban
446,0,1,09,Recreation and culture,307.16719129739846,2011-02-01,98.780888636382,Urban
447,0,1,10,Education,274.8664135596747,2011-02-01,67.52118416405322,Urban
448,0,1,11,Restaurants and hotels,882.054431118825,2011-02-01,87.24396964396423,Urban
449,0,1,12,Miscellaneous goods and services,638.9197634176433,2011-02-01,89.54156245633936,Urban
450,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2011-03-01,87.15897250311897,Urban
451,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2011-03-01,82.25017381482014,Urban
452,0,1,01.1.1,Bread and cereals,539.3638606485538,2011-03-01,82.18696011894761,Urban
453,0,1,01.1.2,Meat,197.40035443603645,2011-03-01,86.90084803793175,Urban
454,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2011-03-01,73.56457040117762,Urban
455,0,1,01.1.7,Vegetables,885.603708112186,2011-03-01,81.93425191901045,Urban
456,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2011-03-01,82.81043452347008,Urban
457,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2011-03-01,85.32283253794044,Urban
458,0,1,03,Clothing and footwear,530.7676668306442,2011-03-01,88.7875342315215,Urban
459,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2011-03-01,92.24033716545175,Urban
460,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2011-03-01,91.69723559597581,Urban
461,0,1,06,Health,132.54444317531355,2011-03-01,88.92564696581124,Urban
462,0,1,07,Transport,1245.1702845755299,2011-03-01,91.95039480922502,Urban
463,0,1,08,Communication,314.3098917023506,2011-03-01,112.1752262570134,Urban
464,0,1,09,Recreation and culture,307.16719129739846,2011-03-01,100.9886629809391,Urban
465,0,1,10,Education,274.8664135596747,2011-03-01,67.87099985026708,Urban
466,0,1,11,Restaurants and hotels,882.054431118825,2011-03-01,87.40405783904578,Urban
467,0,1,12,Miscellaneous goods and services,638.9197634176433,2011-03-01,91.25633638944686,Urban
468,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2011-04-01,88.37678349234378,Urban
469,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2011-04-01,84.53826362407092,Urban
470,0,1,01.1.1,Bread and cereals,539.3638606485538,2011-04-01,85.65991572621397,Urban
471,0,1,01.1.2,Meat,197.40035443603645,2011-04-01,88.09617466954538,Urban
472,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2011-04-01,74.76347345206506,Urban
473,0,1,01.1.7,Vegetables,885.603708112186,2011-04-01,84.57396324126357,Urban
474,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2011-04-01,82.66763282685064,Urban
475,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2011-04-01,85.58883329131535,Urban
476,0,1,03,Clothing and footwear,530.7676668306442,2011-04-01,89.01173276863493,Urban
477,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2011-04-01,92.76134041554367,Urban
478,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2011-04-01,92.26196699962985,Urban
479,0,1,06,Health,132.54444317531355,2011-04-01,88.60605030958443,Urban
480,0,1,07,Transport,1245.1702845755299,2011-04-01,94.19008671870691,Urban
481,0,1,08,Communication,314.3098917023506,2011-04-01,110.55384563563324,Urban
482,0,1,09,Recreation and culture,307.16719129739846,2011-04-01,101.22851019074784,Urban
483,0,1,10,Education,274.8664135596747,2011-04-01,67.87099985026708,Urban
484,0,1,11,Restaurants and hotels,882.054431118825,2011-04-01,87.19169365864792,Urban
485,0,1,12,Miscellaneous goods and services,638.9197634176433,2011-04-01,90.78557535260995,Urban
486,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2011-05-01,88.48140569978106,Urban
487,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2011-05-01,83.76136850265937,Urban
488,0,1,01.1.1,Bread and cereals,539.3638606485538,2011-05-01,88.79296564480414,Urban
489,0,1,01.1.2,Meat,197.40035443603645,2011-05-01,87.42030187956529,Urban
490,0,1,01.1.4,"Milk, cheese and eggs",132.06730190968523,2011-05-01,78.79307601176384,Urban
491,0,1,01.1.7,Vegetables,885.603708112186,2011-05-01,79.8062636026688,Urban
492,0,1,01.2,Non-alcoholic beverages,132.12406477416687,2011-05-01,83.1134701270533,Urban
493,0,1,02,Alcoholic beverages and tobacco,485.3264091869946,2011-05-01,85.8364021133637,Urban
494,0,1,03,Clothing and footwear,530.7676668306442,2011-05-01,90.60119880742133,Urban
495,0,1,04,"Housing, water, electricity, gas and other fuels",2075.484272456249,2011-05-01,93.43837575862256,Urban
496,0,1,05,"Furnishing, household equipment and routine household maintenance ",375.48340240274274,2011-05-01,92.49393448060147,Urban
497,0,1,06,Health,132.54444317531355,2011-05-01,88.57360759739632,Urban
498,0,1,07,Transport,1245.1702845755299,2011-05-01,95.00619139169244,Urban
499,0,1,08,Communication,314.3098917023506,2011-05-01,111.99106844868085,Urban
500,0,1,09,Recreation and culture,307.16719129739846,2011-05-01,101.600028236426,Urban
501,0,1,10,Education,274.8664135596747,2011-05-01,67.87099985026708,Urban
502,0,1,11,Restaurants and hotels,882.054431118825,2011-05-01,88.29207276110898,Urban
503,0,1,12,Miscellaneous goods and services,638.9197634176433,2011-05-01,90.52325352571407,Urban
504,0,1,00,GENERAL INDEX (CPI),9999.999999999996,2011-06-01,89.84667171760435,Urban
505,0,1,01,Food and non-alcoholic beverages,2737.905830276656,2011-06-01,85.77743161743665,Urban
